Unnamed: 0,State_Name,Crop_Type,Crop,N,P,K,pH,rainfall,temperature,Production_in_quintals,Area_in_acres,Yield_quintals_per_acre
78165,andhra pradesh,kharif,jowar,80,40,40,5.66,654.34,29.26666666666667,22040,4403.4111,5.005210619558096
78166,andhra pradesh,kharif,maize,80,40,20,5.34,654.34,29.26666666666667,208960,14927.61305,13.998219226348448
78167,andhra pradesh,kharif,moong,20,40,20,5.58,654.34,29.26666666666667,2450,1554.29045,1.5762819619717796
78168,andhra pradesh,kharif,onion,120,60,65,6,654.34,29.26666666666667,235310,3400.1648,69.20546909961541
78169,andhra pradesh,kharif,ragi,50,40,20,5.58,654.34,29.26666666666667,36780,3607.733,10.194767739186908
78170,andhra pradesh,kharif,rice,80,40,40,5.62,654.34,29.26666666666667,946150,74887.6413,12.634260921768409
78171,andhra pradesh,kharif,soyabean,20,60,20,5.64,654.34,29.26666666666667,2480,449.7311,5.514406275216457
78172,andhra pradesh,rabi,horsegram,20,60,20,5.96,288.3,25.46,1360,506.56525,2.6847479174696645
78173,andhra pradesh,rabi,jowar,80,40,40,5.56,288.3,25.46,69510,30890.59605,2.250199377425092
78174,andhra pradesh,rabi,maize,80,40,20,5.34,288.3,25.46,323000,9039.1009,35.73364249092518
78175,andhra pradesh,rabi,onion,120,60,65,6.1,288.3,25.46,41290,427.49165,96.58668186852304
78176,andhra pradesh,rabi,ragi,50,40,20,5.34,288.3,25.46,6300,830.2728,7.5878675057161935
78177,andhra pradesh,rabi,rice,80,40,40,5.32,288.3,25.46,498150,45506.8568,10.946701992390738
78178,andhra pradesh,rabi,wheat,60,30,30,6.11,288.3,25.46,2170,405.2522,5.354690239806224
78181,andhra pradesh,whole year,coriander,10,20,20,6.44,1037.32,28.081818181818186,12880,9305.9743,1.3840571212409216
78182,andhra pradesh,whole year,sunflower,50,60,30,5.6,1037.32,28.081818181818186,263050,104446.3414,2.518518087604359
78183,andhra pradesh,whole year,turmeric,25,60,100,5.14,1037.32,28.081818181818186,400,9.8842,40.46862669715304
78184,andhra pradesh,kharif,cotton,120,40,20,5.42,654.34,29.26666666666667,370,59.3052,6.238913282
78185,andhra pradesh,kharif,horsegram,20,60,20,6.04,654.34,29.26666666666667,12560,5530.2099,2.271161534031466
78186,andhra pradesh,kharif,jowar,80,40,40,5.44,654.34,29.26666666666667,8120,2977.61525,2.7270145127044203
78187,andhra pradesh,kharif,maize,80,40,20,5.64,654.34,29.26666666666667,39370,2083.09515,18.89976077184952
78188,andhra pradesh,kharif,moong,20,40,20,5.44,654.34,29.26666666666667,1880,1191.0461,1.5784443608018195
78189,andhra pradesh,kharif,onion,120,60,65,5.98,654.34,29.26666666666667,48560,714.13345,67.99849523923014
78190,andhra pradesh,kharif,ragi,50,40,20,5.62,654.34,29.26666666666667,41420,17739.66795,2.334880230945924
78191,andhra pradesh,kharif,rice,80,40,40,5.6,654.34,29.26666666666667,462420,43480.5958,10.635088859568938
78192,andhra pradesh,kharif,sesamum,30,15,30,6.58,654.34,29.26666666666667,460,583.1677999999999,0.788795266
78193,andhra pradesh,rabi,horsegram,20,60,20,6.06,288.3,25.46,10780,3256.8439,3.3099529271267807
78194,andhra pradesh,rabi,maize,80,40,20,5.42,288.3,25.46,84500,2364.79485,35.732486477632506
78195,andhra pradesh,rabi,moong,20,40,20,5.48,288.3,25.46,650,471.97055,1.3772045734633231
78196,andhra pradesh,rabi,onion,120,60,65,5.86,288.3,25.46,40810,422.54955,96.58038921
78197,andhra pradesh,rabi,ragi,50,40,20,5.44,288.3,25.46,15220,2006.4926,7.585375595205285
78198,andhra pradesh,rabi,rice,80,40,40,5.52,288.3,25.46,1186360,93719.51335,12.658623136139024
78199,andhra pradesh,rabi,sesamum,30,15,30,6.66,288.3,25.46,1430,812.97545,1.758970704465922
78202,andhra pradesh,whole year,coriander,10,20,20,6.4,1037.32,28.081818181818186,420,252.0471,1.6663552169415954
78203,andhra pradesh,whole year,potato,180,60,90,5.16,1037.32,28.081818181818186,123920,3395.2227,36.49834221478314
78204,andhra pradesh,whole year,sunflower,50,60,30,5.68,1037.32,28.081818181818186,20150,7865.35215,2.561868765151221
78205,andhra pradesh,whole year,sweetpotato,90,20,120,4.98,1037.32,28.081818181818186,6280,271.8155,23.103906878011006
78206,andhra pradesh,whole year,tapioca,50,50,50,5.68,1037.32,28.081818181818186,370,7.41315,49.91130625982208
78207,andhra pradesh,whole year,turmeric,25,60,100,4.86,1037.32,28.081818181818186,6460,158.1472,40.84802007243884
78208,andhra pradesh,kharif,cotton,120,40,20,5.48,654.34,29.26666666666667,141650,18364.8436,7.713106797163249
78209,andhra pradesh,kharif,horsegram,20,60,20,5.86,654.34,29.26666666666667,230,101.31305,2.270191253742731
78210,andhra pradesh,kharif,jowar,80,40,40,5.56,654.34,29.26666666666667,16810,1625.9509,10.33856557
78211,andhra pradesh,kharif,maize,80,40,20,5.58,654.34,29.26666666666667,51540,3958.6221,13.019681772604663
78212,andhra pradesh,kharif,moong,20,40,20,5.4,654.34,29.26666666666667,1240,778.38075,1.5930507017291986
78213,andhra pradesh,kharif,onion,120,60,65,5.86,654.34,29.26666666666667,153760,2261.01075,68.00498405414481
78214,andhra pradesh,kharif,ragi,50,40,20,5.5,654.34,29.26666666666667,5030,1364.0196,3.687630295048546
78215,andhra pradesh,kharif,rice,80,40,40,5.44,654.34,29.26666666666667,7166090,593622.8126,12.071790114023642
78216,andhra pradesh,kharif,sesamum,30,15,30,6.56,654.34,29.26666666666667,1390,1766.80075,0.7867327427838141
78217,andhra pradesh,kharif,soyabean,20,60,20,5.52,654.34,29.26666666666667,2120,383.01275,5.535063780513834
78218,andhra pradesh,rabi,horsegram,20,60,20,5.84,288.3,25.46,2080,1364.0196,1.5249047740956214
78219,andhra pradesh,rabi,maize,80,40,20,5.52,288.3,25.46,491070,16261.98005,30.197429740420816
78220,andhra pradesh,rabi,moong,20,40,20,5.36,288.3,25.46,120270,107680.9459,1.1169106943723972
78221,andhra pradesh,rabi,onion,120,60,65,6.06,288.3,25.46,1540,39.5368,38.9510532
78222,andhra pradesh,rabi,ragi,50,40,20,5.32,288.3,25.46,1900,284.17075,6.686120933
78223,andhra pradesh,rabi,rice,80,40,40,5.6,288.3,25.46,7966480,419735.0241,18.979783776754857
78224,andhra pradesh,rabi,sesamum,30,15,30,6.5,288.3,25.46,1730,2394.44745,0.7225048935611429
78228,andhra pradesh,whole year,sunflower,50,60,30,5.36,1037.32,28.081818181818186,3300,805.5622999999999,4.096517426398927
78229,andhra pradesh,whole year,sweetpotato,90,20,120,5,1037.32,28.081818181818186,11290,205.09715,55.04708378444069
78230,andhra pradesh,whole year,tapioca,50,50,50,5.46,1037.32,28.081818181818186,2052020,40055.7205,51.229137171555806
78231,andhra pradesh,whole year,turmeric,25,60,100,5.12,1037.32,28.081818181818186,18350,659.77035,27.81270786115199
78232,andhra pradesh,kharif,cotton,120,40,20,5.46,654.34,29.26666666666667,6436360,410908.4335,15.663733026747884
78233,andhra pradesh,kharif,maize,80,40,20,5.32,654.34,29.26666666666667,25220,1937.3032,13.018096496201524
78234,andhra pradesh,kharif,moong,20,40,20,5.6,654.34,29.26666666666667,550,452.20215,1.2162702012805555
78235,andhra pradesh,kharif,onion,120,60,65,5.84,654.34,29.26666666666667,107380,1579.00095,68.00502558279018
78236,andhra pradesh,kharif,rice,80,40,40,5.6,654.34,29.26666666666667,9593210,695578.3356,13.79170326288924
78237,andhra pradesh,kharif,sesamum,30,15,30,6.6,654.34,29.26666666666667,1800,1237.99605,1.4539626358258575
78238,andhra pradesh,rabi,jowar,80,40,40,5.32,288.3,25.46,356330,12622.1234,28.23059074
78239,andhra pradesh,rabi,maize,80,40,20,5.42,288.3,25.46,9508840,236101.4144,40.27438813180493
78240,andhra pradesh,rabi,moong,20,40,20,5.56,288.3,25.46,23900,9698.87125,2.464204275317089
78241,andhra pradesh,rabi,onion,120,60,65,5.9,288.3,25.46,16820,207.5682,81.03360726739453
78242,andhra pradesh,rabi,rapeseed,50,40,20,4.84,288.3,25.46,160,1747.03235,0.091583879
78243,andhra pradesh,rabi,rice,80,40,40,5.68,288.3,25.46,1876620,126908.1859,14.787225793919411
78244,andhra pradesh,rabi,sesamum,30,15,30,6.6,288.3,25.46,60,86.48675,0.6937478862369091
78247,andhra pradesh,whole year,sunflower,50,60,30,5.5,1037.32,28.081818181818186,1010,247.105,4.087331296412456
78248,andhra pradesh,whole year,sweetpotato,90,20,120,4.86,1037.32,28.081818181818186,2860,51.89205,55.114415406598894
78249,andhra pradesh,whole year,turmeric,25,60,100,4.92,1037.32,28.081818181818186,303540,10857.7937,27.955955729753825
78250,andhra pradesh,kharif,cotton,120,40,20,5.66,654.34,29.26666666666667,116690,28335.53035,4.118151259519305
78251,andhra pradesh,kharif,horsegram,20,60,20,6.16,654.34,29.26666666666667,120,51.89205,2.3124929541230306
78252,andhra pradesh,kharif,jowar,80,40,40,5.52,654.34,29.26666666666667,16020,1588.88515,10.08254121
78253,andhra pradesh,kharif,maize,80,40,20,5.34,654.34,29.26666666666667,29090,1539.46415,18.896185403213188
78254,andhra pradesh,kharif,moong,20,40,20,5.6,654.34,29.26666666666667,410,259.46025,1.5802035186507375
78255,andhra pradesh,kharif,onion,120,60,65,6.06,654.34,29.26666666666667,255410,6189.98025,41.26184409069803
78256,andhra pradesh,kharif,ragi,50,40,20,5.52,654.34,29.26666666666667,210,56.83415,3.694961568000929
78257,andhra pradesh,kharif,rice,80,40,40,5.38,654.34,29.26666666666667,871680,124004.7022,7.029410860126807
78258,andhra pradesh,kharif,soyabean,20,60,20,5.6,654.34,29.26666666666667,80,14.8263,5.395816892953738
78259,andhra pradesh,rabi,horsegram,20,60,20,6.14,288.3,25.46,2050,1517.2247,1.351151217087357
78260,andhra pradesh,rabi,jowar,80,40,40,5.44,288.3,25.46,50960,16331.16945,3.1204134006459654
78261,andhra pradesh,rabi,maize,80,40,20,5.48,288.3,25.46,123440,3454.5279,35.73281315805844
78262,andhra pradesh,rabi,moong,20,40,20,5.68,288.3,25.46,30,22.23945,1.3489542232384344
78263,andhra pradesh,rabi,onion,120,60,65,5.86,288.3,25.46,40000,551.04415,72.58946492762877
78264,andhra pradesh,rabi,ragi,50,40,20,5.5,288.3,25.46,2080,274.28655,7.583310227934983
78265,andhra pradesh,rabi,rice,80,40,40,5.46,288.3,25.46,412710,36776.63715,11.222070096205083
78266,andhra pradesh,rabi,sesamum,30,15,30,6.62,288.3,25.46,29050,16538.73765,1.7564823032306822
78267,andhra pradesh,rabi,wheat,60,30,30,6.8,288.3,25.46,830,301.4681,2.753193455625985
78269,andhra pradesh,whole year,coriander,10,20,20,6.32,1037.32,28.081818181818186,50100,40065.6047,1.250449116521134
78270,andhra pradesh,whole year,sunflower,50,60,30,5.52,1037.32,28.081818181818186,384700,230964.1014,1.665626812427223
78271,andhra pradesh,whole year,sweetpotato,90,20,120,4.82,1037.32,28.081818181818186,1770,76.60255,23.106280404503508
78272,andhra pradesh,whole year,turmeric,25,60,100,5.06,1037.32,28.081818181818186,242970,5950.2884,40.83331490285412
78273,andhra pradesh,kharif,cotton,120,40,20,5.42,654.34,29.26666666666667,1314590,90610.93245,14.508072750773245
78274,andhra pradesh,kharif,jowar,80,40,40,5.46,654.34,29.26666666666667,50,4.9421,10.11715667428826
78275,andhra pradesh,kharif,maize,80,40,20,5.32,654.34,29.26666666666667,250050,12528.2235,19.95893511957222
78276,andhra pradesh,kharif,moong,20,40,20,5.5,654.34,29.26666666666667,24460,25612.43325,0.9550049291002056
78277,andhra pradesh,kharif,onion,120,60,65,6,654.34,29.26666666666667,5210,76.60255,68.01340164263462
78278,andhra pradesh,kharif,rice,80,40,40,5.6,654.34,29.26666666666667,9593950,676766.2319,14.176165340083957
78279,andhra pradesh,kharif,sesamum,30,15,30,6.32,654.34,29.26666666666667,390,489.2679,0.7971093137318022
78280,andhra pradesh,rabi,horsegram,20,60,20,6.06,288.3,25.46,840,553.5152,1.5175735011432383
78281,andhra pradesh,rabi,jowar,80,40,40,5.46,288.3,25.46,12930,677.0677,19.097056320955797
78282,andhra pradesh,rabi,maize,80,40,20,5.4,288.3,25.46,2053650,59920.49145,34.27291649825078
78283,andhra pradesh,rabi,moong,20,40,20,5.52,288.3,25.46,8110,3397.69375,2.3869131819193536
78284,andhra pradesh,rabi,onion,120,60,65,5.9,288.3,25.46,5780,148.263,38.984777051590754
78285,andhra pradesh,rabi,rice,80,40,40,5.4,288.3,25.46,4679000,298144.5378,15.69373041448585
78286,andhra pradesh,rabi,sesamum,30,15,30,6.64,288.3,25.46,730,1005.71735,0.7258500611528677
78289,andhra pradesh,whole year,sunflower,50,60,30,5.42,1037.32,28.081818181818186,430,103.7841,4.143216542803763
78290,andhra pradesh,whole year,turmeric,25,60,100,5.08,1037.32,28.081818181818186,201830,4655.4582,43.353412559906566
78291,andhra pradesh,kharif,cotton,120,40,20,5.4,654.34,29.26666666666667,428030,57815.15685,7.403421928102924
78292,andhra pradesh,kharif,jowar,80,40,40,5.42,654.34,29.26666666666667,323290,26771.3557,12.075966701977666
78293,andhra pradesh,kharif,maize,80,40,20,5.46,654.34,29.26666666666667,904540,43999.5163,20.557953270045378
78294,andhra pradesh,kharif,moong,20,40,20,5.38,654.34,29.26666666666667,3610,2288.1923,1.5776646045002425
78295,andhra pradesh,kharif,onion,120,60,65,5.82,654.34,29.26666666666667,2942410,40893.40645,71.95316446913411
78296,andhra pradesh,kharif,rice,80,40,40,5.62,654.34,29.26666666666667,2798560,207731.2893,13.472019595268549
78297,andhra pradesh,kharif,sesamum,30,15,30,6.54,654.34,29.26666666666667,210,264.40235,0.7942440753646857
78298,andhra pradesh,kharif,soyabean,20,60,20,5.34,654.34,29.26666666666667,1210,219.92345,5.501914416129794
78299,andhra pradesh,rabi,horsegram,20,60,20,6.06,288.3,25.46,7490,2787.3444,2.6871455138446474
78300,andhra pradesh,rabi,jowar,80,40,40,5.38,288.3,25.46,1341860,136960.4173,9.797429260607254
78301,andhra pradesh,rabi,maize,80,40,20,5.5,288.3,25.46,310110,8678.3276,35.73384346541608
78302,andhra pradesh,rabi,moong,20,40,20,5.66,288.3,25.46,210,155.67615,1.3489542232384344
78303,andhra pradesh,rabi,onion,120,60,65,6,288.3,25.46,412740,4136.5377,99.77909786728162
78304,andhra pradesh,rabi,rapeseed,50,40,20,5.04,288.3,25.46,30120,11344.59055,2.65500988
78305,andhra pradesh,rabi,rice,80,40,40,5.68,288.3,25.46,970730,67664.76215,14.346167327804611
78306,andhra pradesh,rabi,sesamum,30,15,30,6.52,288.3,25.46,1440,820.3886,1.7552657362620592
78307,andhra pradesh,rabi,wheat,60,30,30,7,288.3,25.46,4050,1845.87435,2.194082170327574
78309,andhra pradesh,whole year,coriander,10,20,20,6.44,1037.32,28.081818181818186,44450,15943.2146,2.7880199266715007
78310,andhra pradesh,whole year,potato,180,60,90,5.18,1037.32,28.081818181818186,1350,37.06575,36.421764027437725
78311,andhra pradesh,whole year,sunflower,50,60,30,5.56,1037.32,28.081818181818186,1130860,357150.7407,3.166338106379293
78312,andhra pradesh,whole year,sweetpotato,90,20,120,4.86,1037.32,28.081818181818186,400,17.29735,23.12492954
78313,andhra pradesh,whole year,turmeric,25,60,100,5.02,1037.32,28.081818181818186,94950,2325.25805,40.83417752279151
78314,andhra pradesh,kharif,cotton,120,40,20,5.56,654.34,29.26666666666667,1314590,100771.8901,13.04520535784076
78315,andhra pradesh,kharif,jowar,80,40,40,5.56,654.34,29.26666666666667,10250,990.89105,10.34422502857403
78316,andhra pradesh,kharif,maize,80,40,20,5.48,654.34,29.26666666666667,62260,3461.94105,17.984130607885422
78317,andhra pradesh,kharif,moong,20,40,20,5.64,654.34,29.26666666666667,28210,7284.6554,3.872523606264203
78318,andhra pradesh,kharif,onion,120,60,65,6.08,654.34,29.26666666666667,19320,284.17075,67.98729285121709
78319,andhra pradesh,kharif,ragi,50,40,20,5.64,654.34,29.26666666666667,670,182.8577,3.6640513360935856
78320,andhra pradesh,kharif,rice,80,40,40,5.68,654.34,29.26666666666667,1677740,117211.7857,14.313748314475172
78321,andhra pradesh,kharif,sesamum,30,15,30,6.38,654.34,29.26666666666667,21160,10015.16565,2.1127958078257048
78322,andhra pradesh,kharif,soyabean,20,60,20,5.52,654.34,29.26666666666667,290,51.89205,5.588524639130657
78323,andhra pradesh,rabi,horsegram,20,60,20,6.12,288.3,25.46,370,242.1629,1.5278971304027165
78324,andhra pradesh,rabi,jowar,80,40,40,5.44,288.3,25.46,113280,11967.29515,9.465798125652478
78325,andhra pradesh,rabi,maize,80,40,20,5.58,288.3,25.46,302890,14191.24015,21.34344827
78326,andhra pradesh,rabi,moong,20,40,20,5.56,288.3,25.46,1530,499.1521,3.065197962705155
78327,andhra pradesh,rabi,onion,120,60,65,5.96,288.3,25.46,2210,56.83415,38.885071739438345
78328,andhra pradesh,rabi,ragi,50,40,20,5.52,288.3,25.46,28720,3711.5171,7.738075624116079
78329,andhra pradesh,rabi,rice,80,40,40,5.56,288.3,25.46,3145030,207461.9449,15.159551320479196
78330,andhra pradesh,rabi,sesamum,30,15,30,6.4,288.3,25.46,400,546.10205,0.7324638316226794
78333,andhra pradesh,whole year,coriander,10,20,20,6.44,1037.32,28.081818181818186,24690,6382.72215,3.868255490331818
78334,andhra pradesh,whole year,sunflower,50,60,30,5.5,1037.32,28.081818181818186,407800,98797.5211,4.127633927041921
78335,andhra pradesh,whole year,sweetpotato,90,20,120,4.94,1037.32,28.081818181818186,42800,504.0942,84.90476581559558
78336,andhra pradesh,whole year,turmeric,25,60,100,4.96,1037.32,28.081818181818186,22610,812.97545,27.81141792166049
78337,andhra pradesh,kharif,cotton,120,40,20,5.62,654.34,29.26666666666667,247240,16998.35295,14.544938602419125
78338,andhra pradesh,kharif,jowar,80,40,40,5.58,654.34,29.26666666666667,200,19.7684,10.11715667428826
78339,andhra pradesh,kharif,maize,80,40,20,5.46,654.34,29.26666666666667,4120,316.2944,13.025839218146132
78340,andhra pradesh,kharif,moong,20,40,20,5.48,654.34,29.26666666666667,300,185.32875,1.6187450678861213
78341,andhra pradesh,kharif,onion,120,60,65,6,654.34,29.26666666666667,16470,242.1629,68.01206956143984
78342,andhra pradesh,kharif,ragi,50,40,20,5.54,654.34,29.26666666666667,660,177.91559999999998,3.709624113905695
78343,andhra pradesh,kharif,rice,80,40,40,5.62,654.34,29.26666666666667,2337950,161194.0047,14.503951341592282
78344,andhra pradesh,kharif,sesamum,30,15,30,6.64,654.34,29.26666666666667,6350,4010.51415,1.583338136333467
78345,andhra pradesh,rabi,horsegram,20,60,20,5.88,288.3,25.46,440,291.5839,1.5089996395548586
78346,andhra pradesh,rabi,jowar,80,40,40,5.56,288.3,25.46,1980,103.7841,19.07806687
78347,andhra pradesh,rabi,maize,80,40,20,5.4,288.3,25.46,48040,1344.2512,35.73736813476529
78348,andhra pradesh,rabi,moong,20,40,20,5.32,288.3,25.46,7060,5162.02345,1.3676807299277187
78349,andhra pradesh,rabi,ragi,50,40,20,5.58,288.3,25.46,2820,422.54955,6.673773525495412
78350,andhra pradesh,rabi,rice,80,40,40,5.38,288.3,25.46,7630030,474080.8267,16.094365286002823
78351,andhra pradesh,rabi,sesamum,30,15,30,6.4,288.3,25.46,1040,1438.1511,0.7231507176123566
78354,andhra pradesh,whole year,sunflower,50,60,30,5.58,1037.32,28.081818181818186,53920,22363.0025,2.411125250287836
78355,andhra pradesh,whole year,sweetpotato,90,20,120,5.08,1037.32,28.081818181818186,5580,101.31305,55.07681389514973
78356,andhra pradesh,whole year,tapioca,50,50,50,5.36,1037.32,28.081818181818186,2110,42.00785,50.22870725352524
78357,andhra pradesh,whole year,turmeric,25,60,100,4.92,1037.32,28.081818181818186,6730,242.1629,27.79120996651428
78358,andhra pradesh,kharif,cotton,120,40,20,5.44,654.34,29.26666666666667,64770,4452.8321,14.545798841146516
78359,andhra pradesh,kharif,jowar,80,40,40,5.38,654.34,29.26666666666667,5700,551.04415,10.34399875
78360,andhra pradesh,kharif,maize,80,40,20,5.56,654.34,29.26666666666667,53310,4094.52985,13.019809832379169
78361,andhra pradesh,kharif,moong,20,40,20,5.38,654.34,29.26666666666667,7140,4477.5426,1.594624694358017
78362,andhra pradesh,kharif,onion,120,60,65,5.96,654.34,29.26666666666667,6220,91.42885,68.03104271791672
78363,andhra pradesh,kharif,ragi,50,40,20,5.4,654.34,29.26666666666667,15180,3419.9332,4.438683188314906
78364,andhra pradesh,kharif,rice,80,40,40,5.5,654.34,29.26666666666667,4083760,502048.1706,8.134199543281833
78365,andhra pradesh,kharif,sesamum,30,15,30,6.68,654.34,29.26666666666667,2990,7620.7182,0.392351472
78366,andhra pradesh,rabi,horsegram,20,60,20,6.04,288.3,25.46,31690,15567.615,2.035636159
78367,andhra pradesh,rabi,maize,80,40,20,5.34,288.3,25.46,152410,4265.0323,35.73478212580008
78368,andhra pradesh,rabi,moong,20,40,20,5.68,288.3,25.46,111820,71400.98975,1.5660847334402674
78369,andhra pradesh,rabi,onion,120,60,65,6.06,288.3,25.46,105060,2920.7811,35.969830125236015
78370,andhra pradesh,rabi,ragi,50,40,20,5.4,288.3,25.46,11000,2181.93715,5.041391774277274
78371,andhra pradesh,rabi,rice,80,40,40,5.6,288.3,25.46,61900,6590.29035,9.392605896339605
78372,andhra pradesh,rabi,sesamum,30,15,30,6.62,288.3,25.46,5610,9367.75055,0.5988630856529372
78375,andhra pradesh,whole year,coriander,10,20,20,6.66,1037.32,28.081818181818186,110,27.18155,4.046862669715303
78376,andhra pradesh,whole year,sunflower,50,60,30,5.38,1037.32,28.081818181818186,28170,6879.4032,4.094831947050291
78377,andhra pradesh,whole year,sweetpotato,90,20,120,5.06,1037.32,28.081818181818186,14420,261.9313,55.05260348801384
78378,andhra pradesh,whole year,tapioca,50,50,50,5.44,1037.32,28.081818181818186,6440,494.21,13.030897796483275
78379,andhra pradesh,whole year,turmeric,25,60,100,5.1,1037.32,28.081818181818186,17250,620.23355,27.812104005015527
78380,andhra pradesh,kharif,cotton,120,40,20,5.46,654.34,29.26666666666667,7330,504.0942,14.540933024026064
78381,andhra pradesh,kharif,horsegram,20,60,20,5.9,654.34,29.26666666666667,610,269.34445,2.264758007822325
78382,andhra pradesh,kharif,jowar,80,40,40,5.46,654.34,29.26666666666667,27950,2703.3287,10.339105266777214
78383,andhra pradesh,kharif,maize,80,40,20,5.34,654.34,29.26666666666667,90140,15619.50705,5.770988784181893
78384,andhra pradesh,kharif,moong,20,40,20,5.4,654.34,29.26666666666667,6770,4247.73495,1.5937905918541362
78385,andhra pradesh,kharif,onion,120,60,65,6.1,654.34,29.26666666666667,13110,192.7419,68.01842256406107
78386,andhra pradesh,kharif,ragi,50,40,20,5.6,654.34,29.26666666666667,248390,66426.7661,3.739305924152162
78387,andhra pradesh,kharif,rice,80,40,40,5.68,654.34,29.26666666666667,1672530,245568.0069,6.810862787517293
78388,andhra pradesh,kharif,sesamum,30,15,30,6.46,654.34,29.26666666666667,10430,11112.31185,0.9385985689377498
78389,andhra pradesh,rabi,horsegram,20,60,20,5.98,288.3,25.46,17220,8789.52485,1.9591502719285216
78390,andhra pradesh,rabi,jowar,80,40,40,5.48,288.3,25.46,2600,135.90775,19.13062352956325
78391,andhra pradesh,rabi,maize,80,40,20,5.52,288.3,25.46,124860,3494.0647,35.73488493215366
78392,andhra pradesh,rabi,moong,20,40,20,5.36,288.3,25.46,14400,10464.89675,1.3760288652632908
78393,andhra pradesh,rabi,onion,120,60,65,6.16,288.3,25.46,14340,368.18645,38.94765817699158
78394,andhra pradesh,rabi,ragi,50,40,20,5.34,288.3,25.46,6170,924.1727,6.676241356188081
78395,andhra pradesh,rabi,rice,80,40,40,5.4,288.3,25.46,50900,6619.94295,7.688888013755466
78396,andhra pradesh,rabi,sesamum,30,15,30,6.48,288.3,25.46,6920,6555.69565,1.0555706624361063
78399,andhra pradesh,whole year,coriander,10,20,20,6.4,1037.32,28.081818181818186,290,74.1315,3.911967247
78400,andhra pradesh,whole year,potato,180,60,90,4.94,1037.32,28.081818181818186,8570,234.74975,36.50696113627384
78401,andhra pradesh,whole year,sunflower,50,60,30,5.48,1037.32,28.081818181818186,3540,864.8675,4.093112528797764
78402,andhra pradesh,whole year,sweetpotato,90,20,120,4.82,1037.32,28.081818181818186,3940,375.5996,10.489894025446246
78403,andhra pradesh,whole year,tapioca,50,50,50,5.4,1037.32,28.081818181818186,9150,620.23355,14.752507341790846
78404,andhra pradesh,whole year,turmeric,25,60,100,5.12,1037.32,28.081818181818186,34830,3911.67215,8.904120453959823
78405,andhra pradesh,kharif,cotton,120,40,20,5.36,654.34,29.26666666666667,63580,16798.1979,3.784929810834054
78406,andhra pradesh,kharif,jowar,80,40,40,5.36,654.34,29.26666666666667,12800,1237.99605,10.339289854761653
78407,andhra pradesh,kharif,maize,80,40,20,5.66,654.34,29.26666666666667,219640,19424.92405,11.307122716909667
78408,andhra pradesh,kharif,moong,20,40,20,5.68,654.34,29.26666666666667,7340,4603.56615,1.594416102829325
78409,andhra pradesh,kharif,onion,120,60,65,5.96,654.34,29.26666666666667,36130,531.27575,68.00611546828553
78410,andhra pradesh,kharif,ragi,50,40,20,5.48,654.34,29.26666666666667,25900,8579.4856,3.0188290076505284
78411,andhra pradesh,kharif,rice,80,40,40,5.66,654.34,29.26666666666667,3079660,318676.4922,9.663907051127005
78412,andhra pradesh,kharif,sesamum,30,15,30,6.38,654.34,29.26666666666667,17780,42655.2651,0.4168301371077401
78413,andhra pradesh,rabi,horsegram,20,60,20,6.02,288.3,25.46,44310,36868.066,1.2018531159188008
78414,andhra pradesh,rabi,maize,80,40,20,5.54,288.3,25.46,337650,19247.00845,17.542986011418307
78415,andhra pradesh,rabi,moong,20,40,20,5.68,288.3,25.46,45570,35864.8197,1.2706044636828329
78416,andhra pradesh,rabi,onion,120,60,65,5.88,288.3,25.46,30900,793.20705,38.95578083931554
78417,andhra pradesh,rabi,ragi,50,40,20,5.46,288.3,25.46,9330,1448.0353,6.443213090178119
78418,andhra pradesh,rabi,rice,80,40,40,5.66,288.3,25.46,40430,4188.42975,9.652782167350423
78419,andhra pradesh,rabi,sesamum,30,15,30,6.56,288.3,25.46,2070,4292.21385,0.4822686083080413
78423,andhra pradesh,whole year,sunflower,50,60,30,5.38,1037.32,28.081818181818186,550,133.4367,4.121804571006328
78424,andhra pradesh,whole year,sweetpotato,90,20,120,4.84,1037.32,28.081818181818186,2720,49.421,55.03733230812812
78425,andhra pradesh,whole year,tapioca,50,50,50,5.54,1037.32,28.081818181818186,3600,71.66045,50.23691589991411
78426,andhra pradesh,whole year,turmeric,25,60,100,4.88,1037.32,28.081818181818186,15190,546.10205,27.815314005871247
78427,andhra pradesh,kharif,cotton,120,40,20,5.58,654.34,29.26666666666667,126230,8678.3276,14.545429236849737
78428,andhra pradesh,kharif,maize,80,40,20,5.64,654.34,29.26666666666667,136260,7212.99495,18.89090467199065
78429,andhra pradesh,kharif,moong,20,40,20,5.4,654.34,29.26666666666667,1100,691.894,1.5898389059595834
78430,andhra pradesh,kharif,rice,80,40,40,5.54,654.34,29.26666666666667,7785930,631214.8962,12.334832474443116
78431,andhra pradesh,kharif,sesamum,30,15,30,6.56,654.34,29.26666666666667,60,71.66045,0.8372819316652351
78432,andhra pradesh,rabi,horsegram,20,60,20,6.12,288.3,25.46,1880,1233.05395,1.5246697032193928
78433,andhra pradesh,rabi,jowar,80,40,40,5.4,288.3,25.46,3540,185.32875,19.10119180105623
78434,andhra pradesh,rabi,maize,80,40,20,5.4,288.3,25.46,3649720,111644.5101,32.690546076698915
78435,andhra pradesh,rabi,moong,20,40,20,5.42,288.3,25.46,12740,6738.55335,1.8906135097973216
